Categoría 1	Descripción (categoría 1)	Categoría 2	Descripción (categoría 2)	Categoría 3	Descripción (categoría 3)	Categoría 4	Descripción (categoría 4)	Categoría 5	Descripción (categoría 5)	Categoría 6	Descripción (categoría 6)	Categoría 7	Descripción (categoría 7)	Categoría 8	Descripción (categoría 8)	Categoría 9	Descripción (categoría 9)	Impuesto	Nota explicativa 1. Incluye	Nota explicativa 2. Excluye
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292101	Layas, palas, azadas, picos, binaderas, horcas de labranza, rastrillos y raederas; hachas, hocinos y herramientas similares con filo; tijeras de podar de cualquier tipo; hoces y guadañas, cuchillos para heno o para paja, cizallas para setos, cuñas y demás herramientas de mano	429210199	Herramientas de mano agrícolas, hortícolas o forestales, n.c.p.	42921019902	Horcas de labranza	4,2921E+12	Horcas de labranza	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292101	Layas, palas, azadas, picos, binaderas, horcas de labranza, rastrillos y raederas; hachas, hocinos y herramientas similares con filo; tijeras de podar de cualquier tipo; hoces y guadañas, cuchillos para heno o para paja, cizallas para setos, cuñas y demás herramientas de mano	429210199	Herramientas de mano agrícolas, hortícolas o forestales, n.c.p.	42921019903	Cuñas, de uso agrícola	4,2921E+12	Cuñas, de uso agrícola	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292101	Layas, palas, azadas, picos, binaderas, horcas de labranza, rastrillos y raederas; hachas, hocinos y herramientas similares con filo; tijeras de podar de cualquier tipo; hoces y guadañas, cuchillos para heno o para paja, cizallas para setos, cuñas y demás herramientas de mano	429210199	Herramientas de mano agrícolas, hortícolas o forestales, n.c.p.	42921019904	Cuchillos para heno o paja	4,2921E+12	Cuchillos para heno o paja	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292101	Layas, palas, azadas, picos, binaderas, horcas de labranza, rastrillos y raederas; hachas, hocinos y herramientas similares con filo; tijeras de podar de cualquier tipo; hoces y guadañas, cuchillos para heno o para paja, cizallas para setos, cuñas y demás herramientas de mano	429210199	Herramientas de mano agrícolas, hortícolas o forestales, n.c.p.	42921019999	Herramientas de mano agrícolas, hortícolas o forestales, para la preparación o trabajo del suelo, o para el cultivo, n.c.p.	4,2921E+12	Herramientas de mano agrícolas, hortícolas o forestales, para la preparación o trabajo del suelo, o para el cultivo, n.c.p.	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292102	Sierras de mano; hojas de sierra de cualquier clase (incluso las fresas sierra y las hojas sin dentar)	429210201	Sierras de mano	42921020101	Serruchos curvos para podar	4,2921E+12	Serruchos curvos para podar	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292102	Sierras de mano; hojas de sierra de cualquier clase (incluso las fresas sierra y las hojas sin dentar)	429210201	Sierras de mano	42921020199	Sierras de mano, n.c.p.	4,2921E+12	Sierras de mano, n.c.p.	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292102	Sierras de mano; hojas de sierra de cualquier clase (incluso las fresas sierra y las hojas sin dentar)	429210202	Hojas de sierra	42921020201	Hojas de sierra de cinta	4,2921E+12	Hojas de sierra de cinta	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292102	Sierras de mano; hojas de sierra de cualquier clase (incluso las fresas sierra y las hojas sin dentar)	429210202	Hojas de sierra	42921020202	Hojas de sierra circulares (incluidas las fresas sierra)	4,2921E+12	Hojas de sierra circulares (incluidas las fresas sierra)	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292102	Sierras de mano; hojas de sierra de cualquier clase (incluso las fresas sierra y las hojas sin dentar)	429210202	Hojas de sierra	42921020203	Hojas de sierra rectas, para trabajar metal	4,2921E+12	Hojas de sierra rectas, para trabajar metal	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292102	Sierras de mano; hojas de sierra de cualquier clase (incluso las fresas sierra y las hojas sin dentar)	429210202	Hojas de sierra	42921020299	Hojas de sierra, n.c.p.	4,2921E+12	Hojas de sierra, n.c.p.	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292102	Sierras de mano; hojas de sierra de cualquier clase (incluso las fresas sierra y las hojas sin dentar)	429210203	Cadenas cortantes	42921020300	Cadenas cortantes	4,2921E+12	Cadenas cortantes	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292103	Limas, escofinas, alicates (incluso cortantes), tenazas, pinzas, cizallas para metales, cortatubos, cortapernos, sacabocados y herramientas similares de mano	429210301	Limas, escofinas y herramientas similares	42921030101	Limas planas y triangulares, con filo, para uso agropecuario	4,2921E+12	Limas planas y triangulares, con filo, para uso agropecuario	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292103	Limas, escofinas, alicates (incluso cortantes), tenazas, pinzas, cizallas para metales, cortatubos, cortapernos, sacabocados y herramientas similares de mano	429210301	Limas, escofinas y herramientas similares	42921030102	Limas para cascos y dientes, para uso agropecuario	4,2921E+12	Limas para cascos y dientes, para uso agropecuario	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292103	Limas, escofinas, alicates (incluso cortantes), tenazas, pinzas, cizallas para metales, cortatubos, cortapernos, sacabocados y herramientas similares de mano	429210301	Limas, escofinas y herramientas similares	42921030103	Limas, escofinas y herramientas similares, n.c.p.	4,2921E+12	Limas, escofinas y herramientas similares, n.c.p.	13%		
4	Productos metálicos, maquinaria y equipo	42	Productos de metal elaborados, excepto maquinaria y equipo	429	Productos metálicos elaborados, n.c.p.	4292	Herramientas de mano; piezas intercambiables para herramientas de mano o para máquinas herramientas; cuchillos para máquinas; chapas, varillas, puntas y similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)	42921	Herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves inglesas, sopletes y abrazaderas)	4292103	Limas, escofinas, alicates (incluso cortantes), tenazas, pinzas, cizallas para metales, cortatubos, cortapernos, sacabocados y herramientas similares de mano	429210302	Alicates (incluso cortantes), tenazas,  pinzas y herramientas similares	42921030201	Alicates diablo; tenazas y pinzas para herrar animales	4,2921E+12	Alicates diablo; tenazas y pinzas para herrar animales	13%		
